game_id,game_description,genres,categories
1085660," Empieza una nueva saga con Destiny 2: Año de la Profecía       Empieza una nueva saga con los guardianes adentrándose en lo desconocido, donde el misterio —y los Nueve— los esperan, en Destiny 2: Año de la Profecía, que incluye dos expansiones (Destiny 2: Los Confines del Destino, que se estrena el 15 de julio, y Destiny 2: Los Desertores, que se estrena más adelante este mismo año).  Destiny 2: Los Confines del Destino   Los guardianes se adentrarán en los confines del sistema solar para descubrir una verdad que cambiará su futuro y su relación con las misteriosas entidades conocidas como «los Nueve».   Un nuevo destino espera a los guardianes mientras responden a una señal proveniente de Kepler, un planetoide envuelto en materia oscura. Explora un asentamiento humano perdido y Casas de los caídos olvidadas, y descubre nuevos personajes influidos por una singularidad con un origen siniestro.    Destiny 2: Año de la Profecía Edición Definitiva        Acerca del juego  Sumérgete en el mundo de Destiny 2 para explorar los misterios del sistema solar y vive la experiencia de combate de respuesta rápida de este shooter en primera persona. Consigue poderosas habilidades elementales y colecciona equipamiento único para personalizar tanto el aspecto como el estilo de juego de tu guardián. Disfruta de la historia cinemática de Destiny 2, de misiones cooperativas desafiantes y de diferentes modos PvP, ya sea en solitario o con amigos. Descárgalo gratis hoy y haz que tu historia quede grabada en el firmamento.   Una historia envolvente  Formas parte de los guardianes, defensores de la Última Ciudad de la humanidad en un sistema solar sitiado por infames enemigos. Mira a las estrellas y enfréntate a la oscuridad. Tu leyenda empieza ahora.   Clases de guardianes  Elige entre el férreo titán, el misterioso hechicero o el escurridizo cazador.     Titanes     Los titanes, disciplinados y orgullosos, atacan con agresividad y defienden con lealtad. Enciende la mecha de tu percutor, ilumina los cielos con tus rayos y enfréntate a cualquier rival. Tu equipo se mantendrá firme tras tu poderoso escudo.     Hechiceros     Los hechiceros empuñan los misterios del universo para defenderse y aplastar a sus enemigos. Haz que la desolación caiga sobre el campo de batalla y acaba con hordas de enemigos en un abrir y cerrar de ojos. Quienes te acompañen conocerán el verdadero poder de la Luz.     Cazadores     Los cazadores, ágiles y atrevidos, son rápidos corriendo y más rápidos desenfundando. No le des tregua al percutor de tu arma dorada, corre entre tus enemigos como el viento y ataca desde la oscuridad. Encuentra al enemigo, apunta y termina la batalla antes de que empiece.   Un multijugador competitivo y cooperativo  Juega con o contra tus amigos y otros guardianes en varios modos de juego PvE y PvP.     Multijugador cooperativo     Te esperan emocionantes operaciones cooperativas repletas de poderosas e insólitas recompensas. Sumérgete en la historia gracias a las misiones, las aventuras y las patrullas. Crea una pequeña escuadra y asegura el cofre que encontrarás al final de un asalto rápido. O pon a prueba las habilidades de tu equipo en incursiones que duran varias horas: el desafío definitivo de cualquier escuadra. Tú decides dónde empieza tu leyenda.       Multijugador competitivo     Enfréntate a otros jugadores en frenéticas escaramuzas gratuitas para todos, arenas de equipo y competiciones híbridas PvE/PvP. Añade a tu calendario las competiciones especiales, como el Estandarte de Hierro, y consigue recompensas por tiempo limitado antes de que desaparezcan.   Armas y armadura excepcionales  Miles de armas, millones de opciones. Descubre nuevas combinaciones de equipamiento y define tu propio estilo personal. Que comience la búsqueda del arsenal perfecto. ","['Acción', 'Aventura', 'Free to Play']","['Un jugador', 'Multijugador', 'JcJ', 'JcJ en línea', 'Cooperativo', 'Cooperativo en línea', 'Logros de Steam', 'Compras dentro de la aplicación', 'Compat. parcial con mando']"
1222670," ¡Los Sims está en Discord!      Acerca del juego Da rienda suelta a tu imaginación y crea un mundo único de Sims a tu imagen y semejanza. Descárgalo gratis y personaliza todos los detalles, desde tus Sims a sus hogares y mucho más. Elige el aspecto, la personalidad y la ropa de tus Sims y decide cómo van a vivir día a día. Diseña y construye casas increíbles para cada familia y luego decóralas con tus muebles y elementos decorativos favoritos. Desplázate a distintos barrios donde podrás conocer diferentes Sims y enterarte de sus vidas. Descubre bellos lugares con entornos característicos y embárcate en aventuras espontáneas. Gestiona los altibajos de la vida cotidiana de tus Sims y observa qué pasa cuando recreas situaciones de tu vida real. Cuenta tus historias como quieras desarrollando relaciones, asignando profesiones y aspiraciones y sumergiéndote en este extraordinario juego en el que las posibilidades son infinitas.   Descárgalo gratis.  El juego básico de Los Sims™ 4 se puede descargar gratis. Obtén multitud de opciones para construir casas, personalizar a tus Sims y definir sus personalidades. Crea sus historias mientras exploras mundos vibrantes y descubres nuevas formas de ser tú.              Saca más partido con EA Play.  La membresía de EA Play te permitirá ampliar tus posibilidades profesionales con Los Sims 4 ¡A Trabajar! Pack de Expansión.","['Aventura', 'Casual', 'Simuladores', 'Free to Play']","['Un jugador', 'Cromos de Steam', 'Remote\xa0Play en tableta']"
588650,"Dead Cells es un juego de acción de plataformas de estilo roguelite inspirado en juegos tipo metroidvania. Explorarás un castillo en constante cambio y expansión. Sin puntos de control: mata, muere, aprende, repite.    En Dead Cells, controlarás un experimento alquímico fallido para descubrir qué sucede en una isla supuestamente maldita que sufre constantes cambios y expansiones. Al ser inmortal pero estar lisiado, deberás poseer cuerpos para moverte, explorar y luchar.    Tú eres inmortal, pero esos cuerpos no lo son. Cuando maten a tu anfitrión, volverás a la mazmorra a por otro para volver a empezar.    Disfruta de un roguevania que combina mundos interconectados, caminos ramificados y habilidades desbloqueables con la emoción de morir para siempre. No hay puntos de control: o derrotas al jefe final a la primera o tendrás que volver a intentarlo. Aun así, conservarás parte del progreso en esos intentos: caminos desbloqueados, acceso a niveles, mutaciones, habilidades y armas.    Los combates duros pero justos, los controles sensibles, los enemigos desafiantes, la muerte permanente y, desde luego, la tirada de emergencia para salir de apuros conforman un juego de acción exigente, sangriento y catártico.","['Acción', 'Aventura', 'Indie']","['Un jugador', 'Logros de Steam', 'Compat. total con mando', 'Cromos de Steam', 'Steam Workshop', 'Steam Cloud', 'Remote\xa0Play en móvil', 'Remote\xa0Play en tableta', 'Remote\xa0Play en TV', 'Préstamo familiar']"
2531310," Desbloquea recompensas al vincular tu cuenta de PlayStation Network   Disfruta de recompensas con el inicio de sesión opcional en PlayStation Network       La chaqueta de Jordan A. Mun de Intergalactic: The Heretic Prophet¹ como aspecto para Ellie.     50 puntos para activar funciones adicionales y arte conceptual.              ¹Intergalactic: The Heretic Prophet está en desarrollo para la consola PlayStation 5.    Acerca del juego  Esta edición incluye:     The Last of US Parte II Remastered       EL VIAJE DE ELLIE Y ABBY YA ESTÁ DISPONIBLE PARA PC        Disfruta de la experiencia que ganó más de 300 premios a juego del año con una serie de mejoras técnicas que hacen de The Last of Us Parte II Remastered la forma definitiva de jugar a la aclamada historia de Ellie y Abby.        Cinco años después de su peligroso viaje por un Estados Unidos pospandémico, Ellie y Joel se han asentado en Jackson, Wyoming. La vida en una próspera comunidad de supervivientes les ha permitido disfrutar de paz y estabilidad, a pesar de la amenaza constante de los infectados y de otros supervivientes más desesperados. Sin embargo, tras un hecho violento que altera esa paz, Ellie se embarca en un viaje implacable en busca de justicia.         Funciones añadidas          The Last of Us Parte II Remastered sube el listón del juego original de formas que antes eran imposibles, incluyendo funciones clave para PC:       Una serie de mejoras gráficas dan vida a un mundo tan bello como peligroso.       Integración total del mando DualSense de PlayStation® con gatillos adaptativos y función de respuesta háptica¹.         Consigue y colecciona emocionantes logros en Steam a medida que progresas en el juego.      Compatibilidad con pantalla panorámica y ultrapanorámica².         Compatibilidad con HDR³.    Pantalla de PC y menú de gráficos para el escalado.    Compatibilidad con DirectStorage.      Gráficos optimizados para PC  Tecnologías de mejora del rendimiento que incluyen NVIDIA DLSS 3 y AMD FSR 3.1 con mejora de escalado y generación de fotogramas. También es compatible con Intel XeSS⁴.     Compatibilidad total con mando  Ajusta los controles para adaptarlos a tus preferencias y disfruta de una experiencia fluida e intuitiva durante todo el juego.     Configuración de ratón y teclado  Toma el control y disfruta de una experiencia de juego personalizada gracias a la posibilidad de configurar los controles del ratón y del teclado de manera acorde con tu estilo de juego.     Superposición de PlayStation® y compatibilidad con los trofeos   La superposición de PlayStation está disponible para que los jugadores de PC con Windows que tengan una cuenta de PlayStation Network puedan obtener trofeos de PlayStation y acceder a sus listas de amigos, ajustes y al perfil de jugador       Sin retorno: Un modo de supervivencia roguelike         ¡Disfruta del exhaustivo sistema de combate de The Last of Us Parte II a través de este modo totalmente nuevo! Sobrevive tanto como puedas en cada partida mientras eliges tu camino a través de una serie de encuentros aleatorios. Juega con un elenco de personajes desbloqueables, cada uno con características de juego únicas. La variedad de desafíos, que incluye diferentes enemigos y lugares memorables de The Last of Us Parte II, culmina en tensas batallas de jefes.         Incluye dos nuevos personajes desbloqueables para Sin retorno     Cuatro mapas desbloqueables nuevos a los que enfrentarte        Más formas de jugar           Profundiza en esta entrañable aventura y aprende cómo se creó el juego original.     Los niveles perdidos te permiten explorar las versiones preliminares de tres niveles que no aparecen en el juego original.      Disfruta de horas de comentarios de los desarrolladores para descubrir cómo fue el desarrollo de la segunda parte mientras disfrutas del juego.      Da rienda suelta a tu potencial musical en el modo Improvisar con la guitarra, que incluye instrumentos desbloqueables, o enfréntate al modo Carrera de velocidad⁵ y publica tus mejores tiempos.      Las audiodescripciones⁶ y la conversión de voz a vibraciones¹ también se han añadido al conjunto de funciones de accesibilidad de la Parte II.     The Last of Us Parte II Remastered también incluye aspectos de personajes y de armas desbloqueables que los jugadores podrán usar con Ellie y Abby.      ¹Se requiere conexión por cable para disfrutar de todas las funciones del mando DualSense en el juego.    ²Se requieren un ordenador y una pantalla compatibles.   ³Se requieren un ordenador y una pantalla HDR compatibles.   ⁴Se requieren un ordenador y una tarjeta gráfica compatibles.   ⁵Es necesario progresar en el juego para desbloquearlo.     ⁶Solo disponible para los idiomas compatibles con el audio. ","['Acción', 'Aventura']","['Un jugador', 'Logros de Steam', 'Compat. total con mando', 'Steam Cloud', 'HDR disponible', 'Préstamo familiar']"
1042550,"Con historias cautivadoras, batallas clásicas por turnos y muchos Digimon que coleccionar, Digimon Story Cyber Sleuth: 
Complete Edition ofrece a los fans todo lo que aman de Digimon Story: Cyber Sleuth y Digimon Story: Cyber Sleuth - Hacker's Memory. 
¡Vive toda la experiencia con la Complete Edition, que incluye ambos títulos! 
 
EVENTOS MISTERIOSOS 
• Conviértete en un detective cibernético o en un poderoso hacker para resolver digimisterios diabólicos. 
 
MUNDOS VÍVIDOS E INMERSIVOS 
• Embárcate en una emocionante aventura donde la línea entre el mundo real y el digital se difumina. 
 
ABSOLUTAMENTE ADICTIVO 
• ¡Con más de 300 Digimon para coleccionar, criar y digievolucionar! 
 
GRAN JUGABILIDAD 
• Forma tu equipo estelar de Digimon para derrotar oponentes en batallas clásicas por turnos.",['Rol'],"['Un jugador', 'Multijugador', 'JcJ', 'JcJ en línea', 'Logros de Steam', 'Compat. total con mando', 'Cromos de Steam', 'Steam Cloud', 'Tablas de clasificación de Steam', 'Préstamo familiar']"
1530160," Bonus Content  Compra Digimon World: Next Order y consigue el siguiente contenido extra:
• Omegamon (objeto de MegaDigievolución): Summaesquetrina
• Imperialdramon PM (objeto de MegaDigievolución): Sacrimperina
• Conjunto de mejora de estado
- Minichip de PS x2, Minichip de PM x2, Minichip de Fuerza x2, Minichip de Resistencia x2, Minichip de Velocidad x2, Minichip de Sabiduría x2   Acerca del juego El Mundo Digital ha sido asaltado por Machinedramon y ahora está en el caos más absoluto. Como un Digidestinado, debes restaurar el orden en el mundo en Digimon World: Next Order, un RPG de coleccionar monstruos.

Encuentra y recluta a tantos compañeros Digimon reales como puedas para reconstruir el Mundo Digital. ¿Serás capaz de equilibrar tanto el entrenamiento como la exploración para impedir que los Digimon infectados con virus lo destruyan todo?

• DIVERSIÓN SIN FIN
¡Elige entre un personaje protagonista masculino o femenino y sal de aventuras con más de 200 Digimon para coleccionar! Por primera vez, explora el mundo no solo con uno, sino con DOS Digimon compañeros.

• CUIDAD DE LOS DIGIMON
Forma un fuerte vínculo con tus Digimon cuidando de ellos: aliméntalos, entrénalos, enséñales disciplina y haz que Digievolucionen. Cuanto más fuerte sea tu vínculo con ellos, así como entre tus dos Digimon compañeros, más probabilidades tendrás de ganar en combate.

• CONSTRUYE UNA CIUDAD PRÓSPERA
Expande y administra tu ciudad, Floatia. Recluta Digimon nuevos, mejora los edificios, haz crecer tus cosechas y mucho más a medida que se convierte en una Digimetrópolis.

• SISTEMAS DE IA DE COMBATE EVOLUCIONADO
Entrena a tus dos Digimon para luchar de manera cooperativa en batallas contra la IA. Usa comandos y anímalos para que ganen.","['Rol', 'Simuladores']","['Un jugador', 'Logros de Steam', 'Compat. total con mando', 'Cromos de Steam', 'Steam Cloud', 'Préstamo familiar']"
1623730,"P. ¿Qué clase de juego es?  R. ¿Quieres vivir tranquilamente con estas misteriosas criaturas, los Pals, o prefieres lanzarte a la aventura y luchar contra cazadores furtivos?  Los Pals pueden luchar, procrear, ayudarte en las labores agrícolas y trabajar en fábricas. También puedes venderlos, despedazarlos y comértelos.     Supervivencia   Un lugar hostil, sin comida suficiente... y plagado de cazadores furtivos. Este mundo está lleno de peligros y sobrevivir será difícil. A veces, incluso tendrás que comerte a los Pals...      Monturas y exploración   Podrás explorar por tierra, mar y aire montado sobre un Pal.      Construcción   ¿Quieres construir una pirámide? Pues reúne a un buen montón de Pals que sepan construir. Y tranquilo, no hay leyes laborales que valgan en el mundo de los Pals.      Producción   Encender fuego, generar electricidad, minería... Si reúnes a los Pals adecuados, podrás vivir a cuerpo de rey.      Agricultura   A algunos Pals se les da de lujo sembrar, regar y cosechar. Crea magníficas plantaciones con su ayuda.      Fábricas y automatización   Si quieres automatizar varios procesos, es imprescindible que dejes el trabajo manual en manos de los Pals. Construye una fábrica y ponlos a trabajar. Mientras tengan comida, podrán quedarse ahí hasta el fin de sus días.      Exploración de mazmorras   Mientras vayas acompañado de los Pals, podrás avanzar seguro en las zonas más peligrosas. Si las cosas se ponen feas, haz que un Pal te sustituya y ya verás como entrega su vida por protegerte.      Reproducción y genética   Cuando los Pals se reproducen, heredan las características de sus padres. ¡Cruza distintos Pals para crear la criatura más fuerte!      Crímenes y caza furtiva   En las áreas protegidas viven Pals en peligro de extinción. Si te cuelas sin ser visto y te haces con uno, ¡podrás ganar una fortuna! Y recuerda: sin pruebas, no hay delito.      Multijugador   Este juego admite el modo multijugador. Invita a tus amigos, ¡y que comience la aventura! Obviamente, también podrás luchar e intercambiar con ellos.   ","['Acción', 'Aventura', 'Indie', 'Rol', 'Acceso anticipado']","['Un jugador', 'Multijugador', 'Cooperativo', 'Cooperativo en línea', 'Multijugador multiplataforma', 'Logros de Steam', 'Compat. total con mando', 'Steam Cloud', 'Préstamo familiar']"
236390,"    War Thunder  es el juego militar MMO gratuito más completo y multiplataforma para Windows, Linux, Mac ,PlayStation®4 ,PlayStation®5, Xbox One y Xbox Series X|S dedicado a aviación, vehículos blindados y barcos de la Segunda Guerra Mundial y la Guerra Fría. Únete ahora y participa en grandes batallas en tierra, en el aire y en el mar, luchando con millones de jugadores de todo el mundo en un entorno en constante evolución.     En War Thunder, los aviones, las fuerzas de tierra y los buques de guerra colaboran en batallas competitivas realistas. Puede elegir entre más de 2500 vehículos y una amplia variedad de situaciones de combate, muchas de las cuales son exclusivas. Puedes encontrarte derrotando a tus perseguidores desde una torreta de bombardero, defendiendo a tus compañeros en el suelo de un ataque aéreo con cañones antiaéreos, derribando aviones enemigos con una tormenta de fuego de múltiples lanzacohetes, o intentando hundir un buque de guerra enemigo con un torpedo desde un bote de ataque rápido.    Las características incluyen:    Perfecta plataforma de juego cruzada entre PC con Windows, Linux, Mac, PlayStation®4 con usuarios de Xbox One incluidos en batallas de PC: todos en el mismo servidor.   Más de 2,500 aviones, tanques, buques de guerra y otros vehículos de combate altamente detallados elaborados cuidadosamente a partir de documentos históricos y fuentes supervivientes.   100 mapas que representan los principales teatros de batalla históricos.   Intensas experiencias de JcJ en misiones de combate a gran escala en varios escenarios de dificultad para todos los estilos de juego y grados de experiencia.   Contenido de JcE que incluye campañas históricas dinámicas y misiones en solitario.   Actualizaciones periódicas de contenido que incluyen nuevos vehículos, mapas, misiones y naciones.   Gráficos asombrosos, efectos de sonido auténticos y música hermosa que crean una atmósfera en la que sumergirse por completo.   Crea contenido personalizado para War Thunder y compártelo en War Thunder Live, ¡con la perspectiva de ganar dinero real a través del sistema de socios de ingresos compartidos!     ","['Acción', 'Multijugador masivo', 'Simuladores', 'Free to Play']","['Un jugador', 'Multijugador', 'Multijugador masivo', 'JcJ', 'JcJ en línea', 'Cooperativo', 'Cooperativo en línea', 'Multijugador multiplataforma', 'Logros de Steam', 'Compat. total con mando', 'Compatible con RV', 'Compras dentro de la aplicación', 'Remote\xa0Play en móvil', 'Remote\xa0Play en tableta']"
1104280,"    ¡The Slormancer es un épico  RPG de acción  de mazmorras en 2D que sigue las aventuras de un grupo de marginados mientras se enfrentan a las hordas enemigas dirigidas por el Slormante! Juega como el “Valiente” Caballero, la “Feroz” Cazadora o el “Pícaro” Mago, aprende cientos de habilidades y poderes ancestrales, equípate, lucha para defender la reputación de tu clase y demuestra lo que aportas a este mundo.   Con un montón de relucientes botines, mogollón de coleccionables, innumerables horas de contenido, una historia frenética y un arte pixelado creado con mucho mimo.      CARACTERÍSTICAS PRINCIPALES       ¡Una historia absurda!  Naciste sin ningún tipo de talento y aún así, cuando el malvado Slormante y sus incompetentes secuaces vuelven a intentar conquistar el mundo, de algún modo consigues convertirte en la última esperanza. Genial... Pero bueno, como te dijo tu abuelo aquella vez: “Puede que no tengas ningún talento, pero ganas no te faltan”.      Tres Clases únicas  Desbloquea y aprende más de 200 Habilidades únicas, Mejoras y Habilidades Pasivas para cada clase. Cada Habilidad tiene su propio árbol de talentos, lo que te permite crear tus propias combinaciones.      ¡Canaliza el poder de tu Legado Ancestral  Escoge tu Legado y hereda poderes milenarios entre los más de 150 Talentos y Habilidades Pasivas Elementales en el Árbol Ancestral de Talentos.  Conquista el Fuego e invoca poderosos elementales, usa el Hielo para congelar a tus enemigos, desata el Relámpago y crea tremendas tempestades, hazte con el poder de la Luz o únete a la Sombra, ¡como tú quieras!       Armas únicas  120 armas únicas que  le darán la vuelta al juego  disponibles para cada clase. Cada Segadora de Slor es un arma única de valor incalculable con la que te puedes hacer como botín en tus aventuras. Una vez la hayas encontrado, desempúñala para beneficiarte de su potente efecto, mejórala e incluso haz que llegue a evolucionar a una forma aún más magnífica.       Misiones sin fin para obtener Botines Épicos!  Encuentra y colecciona objetos normales, mágicos, raros y épicos con unas características completamente aleatorias y objetos legendarios brillantes con más de 200 modificadores únicos y, a continuación, ¡mejóralos con un sistema  infinito  de mejoras!      Coleccionar y Avanzar  ¡Desbloquea Talentos, Mejoras y Habilidades Ancestrales, encuentra objetos épicos y colecciona Segadoras de Slor para crear combinaciones mortales que se adapten a tu estilo de juego!  The Slormancer es un juego de  Coleccionar y Avanzar  por lo que puedes cambiar en todo momento a cualquiera de los talentos que hayas desbloqueado antes, las Segadoras de Slor y objetos que hayas encontrado ¡e incluso entre las 3 clases del juego! Esta  Flexibilidad  única te permite moverte entre diferentes combinaciones y juegos de estilo en un abrir y cerrar de ojos siempre que te apetezca.       ¡Aventuras generadas por procedimientos!  Vence contra un montón de monstruos únicos, élites y jefes con más de 40 modificadores diferentes en las aventuras generadas por procedimientos y persigue a los señores de la guerra del Slormante por 7 ambientes  diferentes. ¡Siempre hay cosas que hacer y monstruos por matar! ¡Y siempre son diferentes!         ¡ESPERA! AÚN HAY MÁS      Una banda sonora tan hermosa que no querrás volver a escuchar nada más.     Una historia tan profunda y significativa que querrás contársela a tus nietos.     Una aldea espeluznante pero encantadora llena de pintorescos aldeanos.     Más de 200 Logros por desbloquear. ¡Perdimos la cuenta!      Montones de opciones, sacudidas de pantalla, críticos, ¡lo tenemos todo!     Controles asignables.     Totalmente compatible con mandos de juego.          ","['Acción', 'Aventura', 'Indie', 'Rol']","['Un jugador', 'Logros de Steam', 'Compat. total con mando', 'Cromos de Steam', 'Steam Cloud', 'Préstamo familiar']"
2001120,"Vive momentos alucinantes al adentrarte en los múltiples mundos de Split Fiction, una aventura cooperativa que va más allá de los límites, del estudio creador del Juego del Año de 2021, It Takes Two. Mio y Zoe son dos escritoras de géneros muy distintos (una escribe ciencia ficción y la otra fantasía), que quedan atrapadas en sus propias historias tras ser conectadas a una máquina diseñada para robarles sus ideas creativas. Tendrán que apoyarse mutuamente para conseguir salir con sus recuerdos intactos, trabajar juntas para dominar distintas habilidades y superar retos mientras saltan entre mundos de ciencia ficción y fantasía en esta inesperada historia de amistad.  Split Fiction es una experiencia única de acción y aventura que te mantiene en vilo con momentos inesperados. En un momento estaréis domando adorables dragones y al siguiente seréis ciberninjas luchadoras, escaparéis de terroríficos trols o esquivaréis coches voladores lanzados por un mozo de aparcamiento robótico. Es una experiencia rara, salvaje y diseñada para ser compartida.  Coge a tu acompañante para el modo cooperativo y preparaos para superar cualquier obstáculo que se os presente.   ","['Acción', 'Aventura']","['Multijugador', 'Cooperativo', 'Cooperativo en línea', 'Coop. a pantalla (com)partida', 'Pantalla partida/compartida', 'Multijugador multiplataforma', 'Logros de Steam', 'Compat. total con mando', 'Cromos de Steam', 'Subtítulos disponibles', 'Steam Cloud', 'Remote\xa0Play\xa0Together', 'HDR disponible', 'Préstamo familiar']"
813780,"Age of Empires II: Definitive Edition conmemora el 20.º aniversario de uno de los juegos de estrategia más aclamados de la historia, que ahora hace gala de impresionantes gráficos en resolución 4K Ultra HD y una banda sonora totalmente remasterizada. Además, Age of Empires II: DE incluye &quot;&quot;Los últimos khanes&quot;&quot;, que incorpora 3 campañas y 4 civilizaciones nuevas. Las frecuentes actualizaciones contienen eventos, contenido adicional, nuevos modos de juego (¡como el reciente modo cooperativo!) y funciones mejoradas.  Disfruta como nunca de todas las campañas originales y las expansiones más vendidas. ¡Te aguarda una experiencia de juego de más de 200 horas que abarca todo un milenio de la historia humana! Juega en línea para desafiar a otros jugadores en tu empresa por dominar el mundo con 35 civilizaciones diferentes. Asimismo, ¡puedes experimentar nuevas civilizaciones y campañas con el DLC &quot;&quot;Señores de Occidente&quot;&quot;! Las actualizaciones más recientes abarcan el modo Batalla campal, soporte continuo para el Editor de escenarios, la función Partida rápida para librar partidas sociales con mayor facilidad, mejoras en la IU del juego ¡y mucho más!  Traza tu camino hacia la grandeza con la llamativa y cautivadora remasterización de uno de los juegos de estrategia más queridos de todos los tiempos.    ",['Estrategia'],"['Un jugador', 'Multijugador', 'JcJ', 'JcJ en línea', 'JcJ en LAN', 'Cooperativo', 'Cooperativo en línea', 'Cooperativo en LAN', 'Multijugador multiplataforma', 'Logros de Steam', 'Cromos de Steam', 'Steam Cloud', 'Incluye editor de niveles', 'Préstamo familiar']"
