game_title,game_id,review,recommended
Counter-Strike 2,730,"El juego actualmente esta en decadencia, para lo único que sirve es para sacar cajas ya que su sistema de competitivo tanto premier como mm son sumamente nefastos, chiteros, trolls, toxicos, drogadictos, divas, afk.

Si realmente quieren jugar este juego van a tener que aprender a jugarlo que les puede llevar unas 1000 horas más o menos y ahí recién van a poder ir a faceit para disfrutar de un buen cs porque si entras al competitivo de valve lo único que vas a ganar es cáncer de piel, perdida de cabello, un infarto, golpear a tu familia, etc.",False
Counter-Strike 2,730,"La verdad que el juego es muy entretenido, el bloom es bueno, pero la verdad quae todos los rumores sobre cheaters y el matchmaking son verdad, es totalmente una basura.",False
Counter-Strike 2,730,"no recomiendo este juego por ser muy homosexual, el juego te banea por realizar una votacion para echar a un manco de tu team, asco de juego",False
Counter-Strike 2,730,"He jugado poco, pero ya he visto suficiente. No lo recomiendo si buscas divertirte o hacer amigos, la comunidad no es tan agradable con los nuevos y la curva de aprendizaje es altísima. Parece tonto que esté diciendo esto en un juego competitivo, pero esperaba al menos algo de compañerismo o buen ambiente entre jugadores. No pretendo que me aplaudan por perder, pero tampoco que me traten como basura. Al final sentía que ni siquiera me estaba divirtiendo, solo moría una y otra vez, y cuando por fin ganábamos, nadie se molestaba ni en escribir un simple ´gg´. Me divertí más y sufrí menos haciendo la ruta genocida de Undertale. El tiempo que dediqué a este juego debí habérselo dedicado a Sven coop.",False
Counter-Strike 2,730,"Cada partida ahora es con nenes chetos, antes jugaba con camioneros de 40 que me acosaban sexualmente en su pc de re mierda. Solía poner música al palo con el soundpad y me divertía, ahora te silencian y juegan serio. 
UNA MIERDA, YO QUIERO ACOSO Y BULLYING VIVA EL ABUSO!!!!",False
Counter-Strike 2,730,"me dio un derrame cerebral mientras jugaba, me arrepiento de haber jugado esto no se lo recomiendo ni a mi mayor enemigo
",False
Counter-Strike 2,730,"Un juego basura, 2 años de su lanzamiento y no pueden arreglar los diversos bugs que presenta esta escoria de juego, pero para meter 5000000 skins nuevas en un pase si son buenos, en fin basura 2",False
Counter-Strike 2,730,"Excelente Juego!Lo recomiendo si tienes una buena experiencia en shooters, que mejor experiencia que jugar al rey de los shooters.",True
Counter-Strike 2,730,"cuando kiten los chetos y haya mejores servidores no tendra rivalidad mientras tanto esta al mismo nivel k el fifa de ruina
",True
Counter-Strike 2,730,"El juego esta bien, pa lo que hay hoy en dia esta de locos, un juego de armas sin mas, estrategia  y calidad, lo malo es que si buscas un juego que tenga cosas nuevas y eventos guapos, aqui no entres. Un puto juego que sacaron el pase de estrellas el 13 de Octubre y sigue exactamente igual, en fin que el juego no tiene innovacion y siempre es lo mismo",True
Counter-Strike 2,730,"Valve se tendria que ocupar de los cheaters ya que arruinan la experiencia del juego.
pd ek mejor juego de shooter
",True
Counter-Strike 2,730,"no compren el prime, para matar corriendo prefiero jugar call of dut. Sacaron la mecanica del ad, es al pedo si sacas una p90 y lo unico q tenes q lograr es correr y disparar
",False
Counter-Strike 2,730,este juego es una maravilla es lo mejor que me paso  nunca tenia ganas de dejar de vivir y aqui estoy dedicando mi vida a este juego pues es la unica razon que le veo a vivir. tambien juego callofduty y a veces lo acompaño de largas sesiones de masturbación controlada para estar mas agusto y felizx siempre. vivan los videojuegos y maldito perro sanchez que me corto la luz,True
Counter-Strike 2,730,"Mejor que Valorant siempre será el Counter Strike, y quien me discuta esto es porque es femboy, homosexual, género fluido o cualquier chimbada de esas.

Sin duda el mejor juego jamas creado, me pude comprar varios juegos simplemente con su mercado y las cajas, entre todos ellos el Battlefield V.

10/10",True
Counter-Strike 2,730,"plagado de chitero el juego este de mierda, meten 400 actualizaciones y una mas basura que la otra ninguna para sacar a los chiteros, mapas de mierda y cosas nueva de mierda en el mercado.

y todos los chilenos down que usan chit y se hacen los bueno o no usan hack pero son todos down los chileno que vuelvan al valorant los chileno hijo de putas estos son un cancer para la sociedad",False
Counter-Strike 2,730,"es el juego mas mal hecho que jugué en mi vida, es una basura, me está arruinando la vida y me está sacando todo mi tiempo, en este momento estoy buscando partida, juegazo, 100% recomendable",True
Counter-Strike 2,730,"Counter-Strike 2: donde mueres antes de ver al enemigo
Los gráficos mejoraron tanto que ahora puedes ver con claridad el momento exacto en el que te deletean desde la otra punta del mapa.
Las partidas competitivas siguen siendo una mezcla de táctico y una putiada con micrófonos abiertos. ¿Te tocó un buen equipo? ¡bien ahí!
¿Te tocó un br o chileno a las 3 am gritando con voz de ardilla? mal ahi 
Valve dijo que querían una experiencia más fluida y rápida. Lo lograron. Ahora el juego se crashea en menos de 5 segundos si tu PC no es una NASA 
En resumen:
Gráficos: 10/10
Gameplay: 8/10
Comunidad: terapia/10
Posibilidad de morir sin saber cómo: garantizada
CS2: más bonito, más rápido, y aún igual de tóxico. ¿Lo recomendaría? Sí, pero solo si ya estás emocionalmente dañado desde CS:GO.",True
Counter-Strike 2,730,es un buen juego para casual pero olvidate de tu dinero si quieres tener skins buenas,True
Counter-Strike 2,730,Injugable mucho ruso y moros diciendo que oficialmente tuvieron una noche de pasion con mi madre y mi hermana. el mejor casino online que he visitado,False
Counter-Strike 2,730,"Llevo 140 horas y contando… Nunca había jugado a ningún CS y ahora no puedo dejarlo. Es increíblemente adictivo. Tan adictivo que ya ni me baño y ni hago mis quehaceres o deberes. Peor aún tras comprar el status prime, no paro de matar nuvs e ir clasificando. La parte negativa es el anticheat, no opera a nivel de kernel permitiendo facil la inyección de trampas y el emparejamiento algunas veces no es bueno, te empareja con tramposos o jugadores expertos/veteranos dejando en una desventaja total.",True
Counter-Strike 2,730,"La mejor parte de jugar al counter strike, es cuando apretas alt + f4. Y LO CERRAS A LA BOSTA",True
Counter-Strike 2,730,"Le falta mejor anticheat, mejores hitbox, mejor rendimiento, mejor jugabilidad etc",True
Counter-Strike 2,730,"juego de mrd lleno de cheater, ojala valve se ponga las pilas con esa wea dios mio",True
Counter-Strike 2,730,"Counter-Strike Global offensive tremendo juego, no así Counter-Strike 2 una tremenda mierda de juego, lleno de chiters que en teoría valve tiene un sistema de protección y que más encima si tienes el prime no debiesen salirte, bueno las weas, juego culiao indecente. Si quieren jugar compe juegen en faceit que minimo su antihacks sirve...",False
Counter-Strike 2,730,"El juego parece bueno, pero no me cierra del todo. Tendré que jugar algunas horitas más para poder deducirlo, igualmente le doy un 8 de 10. ya que fomenta la violencia con el prójimo y eso no está bueno.",True
Counter-Strike 2,730,"El juego esta bien, el tema son los hackers que te joden incluso en premier y que a veces el emparejamiento no esta bien, te ponen con gente de muchos mas puntos que los tuyos lo que dificulta ganar. Despues de eso me encanta el juego es mi favorito pero deberian darle mas atencion a la comunidad por favor y al anti cheat a parte de poner mas modos de juego, noto que le dedican mucho a otras cosas que son importante obvio para generar ingresos pero estaria bueno que dediquen tambien mas a la comunidad con otras cosas, gracias.",True
Counter-Strike 2,730,"es un juego increible, nunca habia tenido la oportunidad de jugarlo, pero es un juego competitivo donde te la pasas muy bien asi pierda porque aprendes mucho a mejorar",True
Counter-Strike 2,730,"No es mal juego, pero la comunidad es pesima, da igual que lugar del mundo te toque jugar, son toxicos y si quieren que pierdas, vas a perder. Si quieres conservar el poco pelo que te queda, no juegues, al menos competitivo, Un saludo.",False
Counter-Strike 2,730,Vendi una caja de 3 dolares para una llave y me salio una skin de 50 centavos......gooooooood,True
Counter-Strike 2,730,"rusos dictadores, aprender ruso antes de comprar el modo premier.",False
Counter-Strike 2,730,"pillarse un grupo de br, no entender nada de lo que dicen, trollearte la partida y perderla, experiencia 10 de 10",True
Counter-Strike 2,730,una poronga de juego sin optimizar gordo de valve adicto al mc flurry de mi verga,False
Counter-Strike 2,730,"recomendable si quieres salir de los mobas, juegos puzzle y etc.",True
Counter-Strike 2,730,"Se están cargando el juego con dejar hacer trampas. 
Hay demasiadas personas con Hacks en el juego y no se puede jugar limpiamente.",False
Counter-Strike 2,730,"Mal optimizado , anti cheat horrible , heat box mal echa ,  
el mejor juego de la historia",True
Counter-Strike 2,730,"es un juegazo, no importe como juegues o lo que sea que hagas siempre te van a hacer bullying de alguna forma. recomendadisimo.",True
Counter-Strike 2,730,juego culiao weno excepto por los peruanos y brasileños pero wenisimo,True
Counter-Strike 2,730,"El juego en si, un clasico, CS de toda la vida. Lo malo? Lleno de chetos.",False
Counter-Strike 2,730,"El CS:GO estaba bien, acá nomás hicieron negocio, son unos mogolicos.",False
Counter-Strike 2,730,"El juego está en la mierda. Ni comprando el prime te salvas de los hackers a montones, además de que obviamente siendo un juego competitivo va a estar lleno de flameros. En resumen, un juego de mierda el cual era bueno hasta que decidieron hacer ""optimizaciones"" y desde entonces podes ver en tu cámara como pegas un headshot pero el juego decide que el enemigo va a vivir y contar el headshot del contrincante como si fuera prioritario. No recomendado para nada, pero aun así sigo abriendo el juego de mierda porque la satisfacción de ganarle una ronda al gordo que tiene 20 cheats es más satisfactoria que jugar un juego de calidad.",False
Counter-Strike 2,730,gran juego si te gusta la mierda. estoy bromeando amo este videojuego y cada segundo me chaquetie,True
Counter-Strike 2,730,"No gasten su dinero en juegos live services, metan esa plata en cajitas bonitas",True
Counter-Strike 2,730,"Gracias al sistema de cajas de este juego, me han quitado la casa y la custodia de mis 3 hijos. Devolvedme mi dinero por favor.",True
Counter-Strike 2,730,"Cheaters all games, please do something.
The rest of the game is nice 10/10",True
Counter-Strike 2,730,"entre todos los porteños y los brasileros no haces media neurona. juego de re mierda, ojala tiren una bomba en argentina y brasil
",False
Counter-Strike 2,730,"Esto ya parece free fire, echo mucho de menos el csgo

Este juego decayó desde el día que se puso gratis...",False
Counter-Strike 2,730,"Es el peor juego de la historia, 4 de cada 5 partidas te encontras un chitero descarado que lo reportas 90 veces y al juego le da totalmente igual porque pasan los días y el chabon esta como si nada jugando al jueguito, un asco no lo compren",False
Counter-Strike 2,730,"el juego en si es muy bueno porque renace una comunicacion que ayida al equipo y es bueno como todos ablan de cosas que ni la nasa sabe pero es divertido y estresante pero es una jollita de juego
",True
Counter-Strike 2,730,"A ver si empezamos a arreglar el matchmaking de una vez, y castigan bien a los cheaters y trolls. Juegazo pero la comunidad y la pasimonia de Valve no hacen mas que empeorarlo.",False
Counter-Strike 2,730,"Es un buen shooter y bastante realista la verdad. Lo recomiendo para pasar un buen rato, y también para ganar dinero en steam ya que con ayuda del prime puedes conseguir cajas para venderlas y comprar también otros juegos. Lo recomiendo mucho la verdad.",True
Counter-Strike 2,730,"Los Jugadores son demasiado experimentados lo que hace imposible disfrutar de el juego

es muy dificil salir ganando cuando los jugadores ya parecen saber todo escuchan los pasos super bien mientras que uno solo oye caos y disparos

predicen a la perfeccion a donde van todos los T o CT



es duro aprender este juego cuando uno solo pierde una y otra vez y lo unico que te dicen es aprende a apuntar o un simple vuelvete bueno llevo 100 horas y no me fue posible aprender a jugar bien asi que voy a solo jugar juegos singleplayer de aqui en adelante

lo unico bueno son lo caras que son las cajas que ganas solo por jugar.",False
Counter-Strike 2,730,la verdad una lastima el anti por lo demas el juego esta nice,True
Counter-Strike 2,730,c8o73wehrt8ubin32,True
Counter-Strike 2,730,"Si algún día lo dejan pulido como CS:GO y meten un buen anticheat, será el mejor FPS competitivo jamás creado.",True
Counter-Strike 2,730,"Etapa 1: Negación
""no voy a comprar el premier ni skins, son giladas estéticas""
Etapa 2: Ira
""No puede ser que tenga que pagar por un modo de juego en un juego gratis...""
Etapa 3: Negociación 
""Bue, solo una skin para la dk o el ak no es la muerte de nadie""
Etapa 4: Depresión 
""Se ve bien la dk pero aun no pego una mierda y encima no puedo jugar premier, solo compe""
Etapa 5: Aceptación
""la concha puta de tu abuela, llego a bajar de 10k por tu culpa y me garcho a todo tu árbol genealógico""
""sale noche de abrir cajas?""
""dale amigo, comprate el premier q es alta inversión""
",False
Counter-Strike 2,730,"Personas toxicas, un sistema de anticheat asqueroso, no se inician bien los programas, etc",False
Counter-Strike 2,730,"buen juego, la verdad me entretiene mucho y es de mi agrado decirles que se lo recomiendo para los que les gusta los juegos de accion y disparos",True
Counter-Strike 2,730,"Este juego junta a la gente mas pelotuda del mundo, el ranking esta roto, el emparejamiento ni sirve. lo unico que te mantiene jugando es que te toque una faka de mil dolares y te provoque un paro cardiaco asi uno no sufre mas. dame una faka mas pro favor",True
Counter-Strike 2,730,"quitando por los chiteros es un vicio y un juegon, al principio el competitivo tiende a ser para gente muy pro pero mientras mas lo juegas vas mejorando un monton",True
Counter-Strike 2,730,"Juego **** para perder vida, plata y ojos (lo unico bueno es q cada tanto te encontras un traba copado ahi jugando)",False
Counter-Strike 2,730,"10/10, racismo y degeneración a raudales. Si odias tu vida este es tu juego, pero preparate para ser vejado como nunca antes. La ley del más fuerte, asegurate de ser el peor.",True
Counter-Strike 2,730,"Vamos por partes, si eres un jugador casual el juego esta bien pegas 3 tapas y a dormir, si eres un jugador competitivo y quieres jugar premier o faceit aqui es el problema, cuando en premier llegas a los 30k estas literalmente destinado a jugar contra 1 o 2 personas con wallhack en tu cara y riendose de ti diciendo que hackean porque es mas divertido jugar con chetos, Hoy literalmente 4 partidas seguidas los putos rusos riendose de nosotros diciendo que por 27 dolares al mes ganan todas las partidas de premier. si valve lo esta pasando mal economicamente y no pueden desarrollar un anticheats me ofrezco por caridad a donar dinero a esta empresa indie.",False
Counter-Strike 2,730,"CS está renovado y es excelente, si es cierto que los spray de las armas son más fáciles de dominar y eso le da un plus para jugar con amigos que están iniciandose, han mejorado el MM sin duda, y el tema de poder compartir las utilidades, o de que en caso de compra erronea puedas vender el arma son mejoras bastante buenas sin duda. El rework de mapas también un acierto. En resumen un CS de nueva generación que espero que me de tantas horas como me dieron sus antecesores.",True
Counter-Strike 2,730,"muy bueno, ahora soy adicto y mi familia me dejó, por favor Javiera, déjame ver a los niños.",True
Counter-Strike 2,730,"Me banearon mi otra cuenta supuestamente por cheater, me parece un juego de la ostia pero un anticheat de mierda y un equipo de soporte inutil.",False
Counter-Strike 2,730,esta lleno de hackers no merece la pena pagar por el prime ni por las cajas en fin no jugeis mierda strike 2,False
Counter-Strike 2,730,"faltan calibrar detalles sobre el impacto de las balas, mejoras encontra del wall hack y varioss mass, pero en  si la clasica diversion de los cs con buenos graficos !!",True
Counter-Strike 2,730,es mi juego favorito porque puedo bardear brasileros por micrófono impunemente sin que me baneen,True
Counter-Strike 2,730,"juego de mierda, las balas no van donde tienen que ir y siempre te matan atras de las paredes, lleno de chiteros inmundos totalmente injugable... en fin, me voy a jugar premier, adios.
",True
Counter-Strike 2,730,"Este juego es mejor que descargarse Duolingo. Jugue un par de partidas y agora falo português melhor que o Ronaldo Nazario.
Viva CS2 carajó!!!",True
Counter-Strike 2,730,"Gran juego, lo disfruté muchísimo. El único problema, obviamente, son los cobardes que eligen hacer trampa",True
Counter-Strike 2,730,"buen juego pero el emparejamiento en mi equipo es malisimo, parece q tienen down, juegan sin monitor con los codos",True
Counter-Strike 2,730,"Esta genial si quieres que tus amigos te griten. Es altamente recomendable jugar sin musica si lo que quieres es perder mas pelo.
",True
Counter-Strike 2,730,"Counter-Strike 2, junto con toda la saga que lo precede, ha marcado un antes y un después en la historia de los videojuegos. Su legado es indiscutible, y la reputación que lo acompaña lo convierte en un título icónico dentro del género FPS. Personalmente, disfruto del juego por su enfoque en el movimiento, las estrategias y la experiencia única de su gameplay.

Dicho esto, es importante reconocer que la versión actual de CS2 se sostiene, en gran medida, gracias a esa reputación. Aunque sigue siendo un juego destacable, hay aspectos que necesitan atención urgente. Valve parece centrarse más en la monetización a través de skins y pases de batalla, dejando de lado problemas importantes relacionados con el gameplay y los servidores.

Entre las críticas más recurrentes están el delay en las kills, la falta de optimización y un movimiento que no logra igualar el de versiones anteriores. ¿Es esto un problema grave? Depende del punto de vista. Si comparamos con otros FPS modernos, CS2 mantiene su esencia, pero resulta evidente que requiere mejoras para alcanzar el nivel de fluidez y respuesta que tanto caracteriza a la saga.

Conclusión:
¿Recomiendo jugarlo? Sí.
A pesar de sus carencias, CS2 sigue siendo divertido y atractivo, especialmente gracias a los servidores comunitarios. Aunque ya no son lo que solían ser, continúan ofreciendo una amplia variedad de opciones para entrenar, explorar modos alternativos y disfrutar de una experiencia diferente al juego estándar. Con algo más de trabajo en los aspectos técnicos, este título tiene todo para consolidarse como una obra maestra moderna.",True
Counter-Strike 2,730,"Durante las dos últimas décadas, Counter‑Strike ha proporcionado una experiencia competitiva de primer nivel para los millones de jugadores de todo el mundo que contribuyeron a darle forma. Ahora el próximo capítulo en la historia de CS está a punto de comenzar. Hablamos de Counter‑Strike 2.",True
Counter-Strike 2,730,Utilicé chetos y estoy arrepentido. Vine a por los rusos.,True
Counter-Strike 2,730,agregen un anti cheat mejor ya que es muy malo jugar con gente que la chitea,True
Counter-Strike 2,730,"cuando juego cs me enojo tanto que acabo golpeando a toda mi familia, por lo tanto este juego es una obra de arte 20/10 y god",True
Counter-Strike 2,730,es un puto juego lleno de hackers y no piensan arreglarlo nunca sinceramente no lo recomiendo lo unico por lo que sigue vivo este juego es por el puto mercado de skins la verdad que se molesten en arreglar el juego que con lo que ganan tienen para poder hacerlo los putos ratas de mierda,False
Counter-Strike 2,730,"Tengo muchas horas entre cuentas en este juego. y debo decir que tengo sentimientos encontrados, Quizás porque estaba acostumbrado al CS:GO Por todas las horas jugadas, Pero debo decir que es un cambio no radical pero si que se siente en el sentimiento del juego. Aun así debo decir que es uno de los juegos que mas horas le he dedicado y en el que mejor me la he pasado. Recomendado si quieres un desafío. Si sientes nostalgia por lo que fue este maravilloso juego. te recomiendo re jugarlos.",True
Counter-Strike 2,730,"este juego no es gratis cada partida te cuesta un poquito de salud mental hasta q no te queda nada mas q arrepentimiento y trizteza 

10/10",True
Counter-Strike 2,730,"Me encanta , de los mejores competitivos de todos los tiempos",True
Counter-Strike 2,730,juego conchetumare weon me tioene las bolas inflamadas los malos culaios sin manos que juegan este juego,True
Counter-Strike 2,730,"deben mejorar el antichit  es muy bien juego que genera millones en dinero y no se pueden hacer un antichit bueno¡?

",True
Counter-Strike 2,730,"Pague 15 dolares para que me reviente el orto un chitero del orto nivel 1 en steam con 1290 dias ban de vac pero aun asi le devuelven la cuenta al re bogolico pero no importa, ta bueno el juego, si sos chitero y estas leyendo esto agarrame los 2 huevos con la garganta",True
Counter-Strike 2,730,"Me gustó mucho sentir de nuevo esa sensación de equipo, como cuando serví en la legion. ya no soy el que era porque ahora estoy en silla de ruedas, pero jugar en cs2 me da vida aunque estoy muy limitado en cuanto a movimientos. ya que solo puedo correr o caminar hacia delante y girar el ratón. Lo recomiendo a todos los que se sientan acabados en la vida real, pues aquí eres uno más ➕ malo o más ➕ bueno, pero uno mas.",True
Counter-Strike 2,730,"me gusta mucho el juego, es lo que esperaba, esta mejorado mucho el patron de balas, el recoil, las fisicas, los rates,  pero la ESENCIA no me gusta... es como jugar a la muñeca, me ciento muy afeminado, no siento, que el juego sea de hombres o varones, si no de hombres gays y afeminados. no veo el brazo venoso, si no mas bien, un brazo gelatinoso de maricon. y es un casino no counter.",True
PUBG: BATTLEGROUNDS,578080,"Más de 1000 horas y todavía no he ganado una sola vez, pero me lo he pasado de muerte. Literalmente.

PUBG no es un juego. Es un simulador de ansiedad, traición, física dudosa y decisiones que te hacen cuestionar tu autoestima. Tras más de 1000 horas, he alcanzado ese nivel místico en el que escucho pasos aunque no estoy jugando. El tinnitus del gamer moderno.

Recomiendo este juego con todo mi corazón… y lo que queda de mi salud mental. Por qué? Porque dónde más puedes saltar de un avión medio desnudo, caer en una ciudad abandonada, saquear una sartén y luego ser abatido por un niño polaco con un Kar98 desde 400 metros mientras tú aún estás mirando cómo se abre la puerta? Spoiler: no se abre. Nunca se abre bien...

PUBG te enseña lecciones importantes de vida cómo:

La confianza es una trampa. Si tu compañero te dice “está a un tiro”, prepárate para morir tú primero.

Las balas atraviesan el alma, pero también las paredes si el netcode decide odiarte ese día.

Los cascos de nivel 3 no te protegen del abandono emocional.

Y qué decir del matchmaking? Es una mezcla divina entre ruleta rusa y terapia de shock. A veces te empareja con gente con habilidades sobrehumanas y otras, bueno... ya lo descubrirás tu... SUERTE con eso!

En resumen: 10/10. Lo recomiendo totalmente. Porque si vas a sufrir, que sea con estilo, con bugs, y con una sartén oxidada cubriéndote el culo. Gracias PUBG, por convertirme en el ser desconfiado, paranoico y ridículamente divertido que soy hoy.

Nos vemos en Pochinki.
(O no. si el niño Polaco que está campeando desde una casa que ya revisaste, es el que te ve primero)",True
PUBG: BATTLEGROUNDS,578080,"""El battle royale original que puso de moda morir sin saber de dónde te dispararon.""
Aunque perdió protagonismo, sigue siendo una experiencia intensa y estratégica. El realismo de sus balas y mapas aún mantiene la adrenalina alta.

🔝 Top 5 Positivos:

🔫 Balística realista

🗺️ Mapas grandes y variados

🧠 Enfoque táctico único

🧍 Modos de escuadra bien diseñados

🆓 Versión free-to-play accesible

🔻 Top 5 Negativos:

🐞 Bugs persistentes

🧾 Sistema de progreso poco motivador

📉 Desbalance entre jugadores nuevos y veteranos

🚫 Menor comunidad activa comparado con otros BR

🎮 Interfaz y UX algo desactualizadas

",True
PUBG: BATTLEGROUNDS,578080,"PUBG fue uno de los primeros juegos tipo battle royale que probé y la verdad me enganchó desde el principio. Me gusta mucho la emoción de lanzarme desde el avión, buscar loot rápido y estar siempre atento a los enemigos. Cada partida se siente diferente y a veces te pone bastante nervioso, pero eso es lo que lo hace divertido. Lo que más disfruto es jugar en escuadra con mis amigos, porque ahí se vuelve aún más intenso y se hacen muchas jugadas locas. Aunque el juego ya tiene sus años, sigue siendo muy entretenido. Lo recomiendo si te gusta la adrenalina y los retos.",True
PUBG: BATTLEGROUNDS,578080,"Ta bueno, perfecto para desequilibrarte mentalmente y no apto para sensibles. Matar a sartén o a ballesta da años de vida.",True
PUBG: BATTLEGROUNDS,578080,"La fisica aplicada a los movimientos, los conceptos sencillos que deben manejarse para jugar y la dificultad en el control del recoil de las armas, hacen del juego un desafio para la paciencia.
",True
PUBG: BATTLEGROUNDS,578080,"es la mea tula de juego, jueguen nomas cabros es como probarse el semen dsp de la paja, osea rico po weon vo saih",True
PUBG: BATTLEGROUNDS,578080,injugable. mecanicas de disparo imposibles si no eres nivel 500 o usas aimbot. Todos los enemigos que te vas a encontrar son uno de esos 2 casos,False
PUBG: BATTLEGROUNDS,578080,"juego de batalla muy realista y bastante emocionante. Jugabilidad muy intensa y requiere mucha estrategia, habilidad y algo de suerte.",True
PUBG: BATTLEGROUNDS,578080,"Love This game if u r a new player practice so much to get more control recoil :3
",True
PUBG: BATTLEGROUNDS,578080,"Juego muy realista, entretenido, emocionante y sobre todo bien balanceado; imposible aburrirse.",True
PUBG: BATTLEGROUNDS,578080,"Pubg la verdad  cada dia peor  , lleno de chiteros , el anti cheat no sirve para nada  . Lo maximo que hacen es banearte 24 hrs para despues poder seguir chiteando o diractamente se crean cuenta nueva y listo .",False
PUBG: BATTLEGROUNDS,578080,"Hay demasiada gente usando hacks todo el rato, se hace muy pesado jugar asi todo el rato y no hacen nada por solucionar el problema gente con wall hack, aimbot y armas sin recoil, es muy cansino jugar asi el 100% de las partidas o se ponen las pilas con este tema o dejare de jugar yo y mucha gente",False
PUBG: BATTLEGROUNDS,578080,"2025 abundan los chiteros, rankeds esta lleno,  y solo les dan ban por unos  dias cuando es obvio el uso de estos programas",False
PUBG: BATTLEGROUNDS,578080,"nose lo juega mi papap miucho tienpo
",True
PUBG: BATTLEGROUNDS,578080,muy buen juego en todos los aspectos,True
PUBG: BATTLEGROUNDS,578080,"CAN YOU FUCKING FIX PUBG?!

NORTH KOREA IS BEST KOREA!

LONG LIFE KIM IL SUNG, KIM JONG IL, KIM JONG UN!

PYONGYANG > SEOUL!",True
PUBG: BATTLEGROUNDS,578080,Buenos ratos muriendo entre chetos,True
PUBG: BATTLEGROUNDS,578080,goood game cabrooon,True
PUBG: BATTLEGROUNDS,578080,Vuelvo tras 6 años. Y sigue siendo el GOTY,True
PUBG: BATTLEGROUNDS,578080,Me hackearon la cuenta y me perma banearon mi cuenta de legacy. Soporte de mierda,False
PUBG: BATTLEGROUNDS,578080,Muy buen juego de battleroyal.,True
PUBG: BATTLEGROUNDS,578080,BUENO PERO POCO PLAYER REALES,True
PUBG: BATTLEGROUNDS,578080,"genial, y cada vez mejor",True
PUBG: BATTLEGROUNDS,578080,good game,True
PUBG: BATTLEGROUNDS,578080,good,True
PUBG: BATTLEGROUNDS,578080,taaaa rrrrebuenooo cheeee,True
PUBG: BATTLEGROUNDS,578080,excelente juego,True
PUBG: BATTLEGROUNDS,578080,excelente juego,True
PUBG: BATTLEGROUNDS,578080,muito bom,True
PUBG: BATTLEGROUNDS,578080,Es un juego muy realista y tactico,True
PUBG: BATTLEGROUNDS,578080,buen juego,True
PUBG: BATTLEGROUNDS,578080,chupenme el mazo,True
PUBG: BATTLEGROUNDS,578080,Excelente,True
PUBG: BATTLEGROUNDS,578080,10 puntos,True
PUBG: BATTLEGROUNDS,578080,EL MEJOR,True
PUBG: BATTLEGROUNDS,578080,hay que darle duro paaaaaaa,True
PUBG: BATTLEGROUNDS,578080,increible,True
PUBG: BATTLEGROUNDS,578080,me gustA,True
PUBG: BATTLEGROUNDS,578080,10 de 10,True
PUBG: BATTLEGROUNDS,578080,ALL CHEATERS,False
